annotator_id,text_ids
0,"[135160986, 145666063, 271110909, 249351217, 85800264, 465926694, 112769949, 82529352, 171351691, 268917231, 626419102, 666696725, 193228070, 147781633, 471411479, 82659766, 159789505, 420408952, 137418842, 181990077]"
1,"[171258273, 560942753, 104703141, 647650750, 92704858, 318009930, 81803453, 184163629, 280242582, 691043627, 667807895, 322599582, 449118897, 69060756, 218490373, 423757456, 217446727, 496567550, 414720918, 562807369]"
2,"[141722185, 597217915, 40655069, 171351691, 667957186, 663723015, 550257118, 347541078, 49424996, 293858330, 296017292, 213300697, 513106856, 58637300, 138731411, 207102735, 617366787, 163886289, 169567102, 412955330]"
3,"[203875534, 453759059, 394902815, 234671952, 41998727, 161559726, 595905701, 206714588, 328017064, 284751346, 573076078, 112977485, 411035921, 630747396, 63897093, 70855461, 509804014, 538565978, 505025967, 34156840]"
4,"[63266765, 33605122, 679487371, 36119091, 56591846, 442439418, 15834226, 133190427, 85609330, 127441259, 165784164, 574404695, 298150701, 59847778, 165957628, 297494880, 463615573, 654846015, 212293733, 460746478]"
5,"[122119701, 590076886, 599917379, 484312451, 665840358, 331018231, 181155693, 166028338, 320123361, 208506433, 147781633, 207811099, 354047938, 600233201, 39969757, 670719679, 393609212, 454148962, 505839035, 461183090]"
6,"[227873328, 275426457, 545447431, 490033845, 200276286, 312028939, 27402314, 175532201, 94557530, 28310308, 341151962, 214452263, 542610012, 535017696, 271360080, 140347738, 200517115, 434113046, 83080888, 669447422]"
7,"[555256445, 35354349, 268211993, 676790288, 579767138, 664227162, 434491036, 224569684, 97872938, 501526840, 43556675, 141990022, 252239265, 17575691, 68271250, 565062267, 125714252, 682645505, 11385805, 678816740]"
8,"[442764370, 462755173, 300714928, 278533184, 304814556, 526514033, 587148699, 466320595, 91869387, 646508885, 458357306, 545279674, 301631670, 89016290, 649340372, 19324846, 311358164, 39462730, 24258781, 18649808]"
9,"[583966268, 296538274, 476020413, 128843885, 163801081, 115212845, 178663301, 598530498, 20239438, 28534484, 339391021, 488616448, 277074151, 637034959, 351104698, 183745297, 70291393, 200618074, 653779416, 73904212]"
10,"[55190028, 565816008, 424696777, 21204048, 184831419, 365209950, 150355977, 123094824, 3156619, 186651152, 169068434, 456612142, 655882077, 94260161, 81834854, 640914008, 160589602, 623958657, 80096411, 617449750]"
11,"[621266047, 115327686, 202619764, 545311880, 382880428, 453266718, 548064510, 25031995, 506730282, 313597022, 22510580, 149411162, 20614267, 325869922, 109749709, 251553414, 227207064, 636184012, 5459395, 494250498]"
12,"[118408682, 530242923, 555719405, 373108061, 394661460, 177599604, 324365098, 387900572, 248541285, 210908421, 111685326, 254246744, 609568337, 374093586, 592139968, 154615504, 335756855, 247317887, 294864202, 386681369]"
13,"[92923783, 614569808, 259920374, 438112992, 54008281, 568688149, 171537914, 452914459, 296038381, 183737040, 436213179, 518440858, 505846085, 149785957, 122177939, 553083636, 372821517, 320853980, 49043363, 622095]"
14,"[610301169, 287520723, 466548113, 22350893, 319133598, 239600258, 150823279, 184831419, 37083780, 254607691, 105302362, 70161706, 147142277, 104458533, 439631319, 621267271, 312706268, 400001928, 148629630, 594072349]"
15,"[665202164, 200998598, 8975067, 479084329, 185451358, 553947964, 550072816, 540016098, 211209621, 24758655, 326063506, 394334898, 513748520, 430567837, 208389523, 515539398, 56974147, 547158749, 308995258, 481590253]"
16,"[201376052, 305974165, 108669710, 178217734, 468227784, 392816878, 234055888, 417596874, 370677212, 183293789, 115781532, 179411488, 348403034, 51806496, 591484130, 110371076, 19296632, 605097061, 554382510, 295301078]"
17,"[251503196, 503062306, 581178845, 677521602, 639116267, 530906376, 241686507, 238865968, 557024934, 241949168, 275382534, 109302811, 169983484, 66034741, 282814852, 638956453, 276752437, 553873269, 159757179, 467147083]"
18,"[167041128, 158290024, 37083780, 450763159, 401689555, 539089741, 451279761, 412347294, 139047488, 253187139, 233730064, 406509177, 451131045, 45421681, 339015119, 630398250, 596033184, 699667660, 368690261, 488455591]"
19,"[264436388, 206641879, 400671571, 329331019, 139026281, 259367562, 109052696, 660002960, 306092354, 230733122, 10680656, 306267124, 370004916, 70962519, 420302561, 117352676, 458214468, 98358388, 62488829, 273245999]"
20,"[149614243, 187348022, 100169390, 428149479, 537948, 401816736, 340099654, 170841366, 196399720, 112691656, 368637500, 360436865, 314704233, 70182977, 441521742, 478570213, 559894971, 523111111, 487863318, 250713100]"
21,"[297412435, 206550066, 661011500, 681497738, 70405012, 459135614, 262815755, 96512618, 70736611, 611992033, 37408127, 57638346, 142673940, 464451830, 85785903, 121730426, 57111115, 169372753, 260075690, 65165556]"
22,"[118979149, 384948035, 88721168, 187951535, 32557702, 58872378, 62114594, 75735882, 245949402, 91425000, 162393274, 534450464, 40212794, 132195828, 531339883, 133854721, 467724233, 559236783, 341941996, 222504974]"
23,"[219725863, 381826293, 424057789, 60169168, 697290922, 560366988, 501373189, 608245519, 643761731, 188537098, 103885970, 84716834, 447188017, 179645106, 164052965, 139129209, 347990201, 187765807, 369945773, 23961040]"
24,"[595931914, 650957953, 264371340, 181013408, 183367995, 643836183, 89244959, 136828932, 69321534, 207158104, 454464461, 216532403, 186953225, 321563535, 292369688, 218808979, 621861927, 240030607, 213600252, 42945920]"
25,"[359947909, 165234832, 639424909, 574362738, 611644792, 592160953, 305746115, 347230056, 67204687, 610565659, 344688851, 13549358, 94554227, 394180336, 691419124, 203796462, 200601643, 196611208, 150332542, 165581647]"
26,"[503105880, 639826086, 334812395, 487503106, 221213831, 325169887, 560820687, 509591550, 169221216, 235965771, 55761618, 245022768, 180621369, 240494586, 528402668, 41408843, 261509121, 87221225, 201991001, 133336247]"
27,"[18279170, 85208064, 113909469, 436542010, 147918272, 185481021, 306300139, 354129220, 55078930, 143808163, 51390871, 359386038, 349055029, 115860868, 522813859, 676142336, 383003859, 673820436, 117370921, 652870196]"
28,"[353734910, 699732149, 642244094, 96857678, 176170607, 42946172, 188959657, 186636301, 129660401, 64751926, 129191119, 570312971, 89458497, 111792513, 531468016, 144408557, 652777399, 66549360, 629855714, 694186072]"
29,"[403994986, 38619128, 432889635, 232808045, 479873509, 136732741, 321378138, 623698573, 321021493, 617221051, 690966840, 206421972, 122681766, 306943662, 193649921, 139544344, 121526978, 177093227, 408605553, 684941825]"
30,"[4588608, 155961675, 157519342, 607629245, 276259204, 307141778, 421727470, 81884564, 60650785, 614075040, 455464458, 60492765, 253893306, 472757067, 269422100, 210200639, 290815271, 117269863, 649535888, 2727211]"
31,"[468834641, 10258072, 231114493, 585354278, 421997398, 384485448, 439833338, 556592382, 452551104, 315745880, 139713617, 646272135, 247285209, 650593525, 430457841, 345607448, 145666063, 200509926, 137840485, 315287239]"
32,"[283553206, 644873051, 417276605, 307784489, 311770339, 153236911, 302480597, 296062099, 180990772, 17671618, 177158050, 107020623, 268328518, 168863197, 431776082, 611600501, 389833164, 297372893, 452352163, 143341037]"
33,"[369198937, 122420411, 473956521, 258689552, 376434277, 690966840, 182470454, 230327357, 240392964, 296707317, 182263623, 268278690, 271753218, 276834256, 39078582, 59027933, 83664011, 524404817, 396205383, 208116155]"
34,"[108591632, 96017493, 469070266, 157768131, 161077556, 463680865, 614348143, 61816558, 100821353, 19741594, 68614066, 236527723, 282764206, 400480147, 672746669, 625551708, 146150572, 185082998, 294370339, 475891543]"
35,"[448177004, 13504478, 295718205, 246437586, 625653968, 679704302, 368798004, 133854226, 523772897, 333746035, 58944740, 179658066, 369333132, 20035868, 169753005, 140646575, 315056213, 520253522, 30400225, 157514867]"
36,"[44811481, 166522166, 57496298, 407708716, 365701405, 368520832, 33707494, 86208304, 45325050, 218713073, 311752772, 503016310, 374625551, 499117750, 589551821, 390617487, 70482868, 103631087, 426174480, 166481764]"
37,"[408834760, 154260481, 57636918, 123603519, 534033433, 52010783, 148647293, 325713881, 97381418, 325884024, 685449231, 426066235, 336684300, 425328593, 139130669, 265447815, 580090200, 363254496, 217784047, 143854667]"
38,"[179856142, 554919158, 267969028, 248209074, 272207997, 157136628, 78835429, 606217759, 588202093, 463373431, 149592420, 122762626, 99384683, 33192705, 46585851, 221142859, 580962267, 362332254, 264868585, 638539099]"
39,"[364565313, 8493037, 222042698, 117004243, 223909481, 202287050, 471711685, 352455608, 610522153, 74926009, 94433483, 180135937, 185295085, 504605668, 544795112, 213454773, 493325041, 46092112, 65659427, 534873066]"
40,"[316044037, 487241983, 443012405, 357243546, 165382505, 106586268, 363041092, 105010890, 173600528, 22047281, 73118202, 611754642, 564909393, 109646520, 601712329, 120445210, 267014683, 455944000, 22375112, 177653761]"
41,"[338466282, 477334873, 405513485, 660662997, 111721804, 651328494, 170331378, 234849069, 171961381, 171550184, 382961355, 230047393, 621148504, 423952174, 150145519, 185543936, 147297368, 122019243, 355527761, 533255775]"
42,"[322919723, 412813453, 74926009, 459028402, 248805388, 209499406, 145666063, 152632231]"
43,"[297465663, 336027867, 447889530, 608499860, 71759315, 261058330, 33421209, 113911390, 347112685, 305369908, 55669440, 55488928, 58186171, 438808445, 311456360, 204765832, 667532576, 330911431, 388399054, 26103647]"
44,"[86299591, 256437063, 422617158, 568550213, 32766673, 183395342, 213647524, 221570657, 661688096, 577467083, 168069184, 163165651, 659946891, 186908372, 440872900, 179133520, 110985806, 264517894, 378820245, 475695322]"
45,"[353602290, 237617796, 27127979, 24367169, 391877143, 646187131, 104799139, 207943073, 339961847, 15229582, 185063295, 395194328, 54367771, 296546891, 492254540, 381118259, 82321514, 572222358, 3925539, 27094647]"
46,"[406480252, 290223353, 129617050, 217746359, 198336180, 290761455, 51466444, 405708965, 100816623, 36536834, 32189055, 65295119, 371776751, 54720200, 645892117, 225914411, 463085626, 569634964, 199957785, 38857242]"
47,"[313376091, 595455177, 40671639, 389562835, 289674764, 618064064, 10574791, 91555725, 501338796, 133883202, 38619128, 271110909, 392230632, 299404165, 114237562, 135053063, 93540178, 30896972, 137369243, 168717665]"
48,"[596313015, 55424946, 432944479, 475531224, 569183445, 295690587, 227322181, 89638778, 280416324, 298596115, 207944785, 600921730, 392551253, 417785563, 86219081, 397707439, 419071110, 188505298, 196443105, 64075427]"
49,"[433149891, 673587051, 217386051, 609076978, 553121665, 167528260, 573742434, 45707990, 24228435, 434031144, 314450507, 174726299, 509810159, 212672485, 240106836, 235965834, 389575541, 671856448, 234384608, 349062865]"
50,"[149517810, 514642766, 629878151, 297494880, 593977, 421995624, 616241971, 470739572, 371431036, 588679703, 294110582, 406223126, 139847326, 426302414, 468058350, 124162060, 22886685, 93603823, 156184360, 113247359]"
51,"[74792739, 641301094, 112452367, 359161021, 345243183, 59148429, 36496266, 106621106, 39233746, 149012982, 338884314, 645770637, 170740598, 546710068, 599265080, 163886289, 206009859, 314936205, 374029267, 43068128]"
52,"[694429996, 331514238, 19935997, 589009628, 628348896, 104888435, 646272135, 362482635, 225625979, 50097359, 326226637, 147505474, 46862935, 79379896, 316920249, 615046616, 184094383, 306877809, 372875779, 18024592]"
53,"[445588363, 9253580, 35240181, 447183583, 94211967, 12773284, 287512111, 83068897, 330782569, 432706620, 198072115, 52575989, 128325549, 361566809, 418412469, 555864783, 625964489, 508348994, 141524174, 294519791]"
54,"[73145693, 530646972, 205649108, 344567, 177473646, 53491435, 188124988, 118817898, 395079645, 190864398, 202247729, 14716402, 367170524, 227229108, 11823371, 583928431, 105492918, 28452210, 29863052, 51695769]"
55,"[94215216, 43252404, 141458804, 166208262, 79066173, 206344859, 70883613, 129486928, 643647514, 132290907, 629682860, 485572998, 568763646, 324346851, 219682709, 33299358, 24163661, 378409720, 501706281, 632738049]"
56,"[18193175, 197181701, 576223669, 609374236, 334015715, 208528201, 452263555, 666924589, 78642174, 134127103, 55074008, 263885503, 433191227, 132306942, 610580142, 249454160, 623608135, 68230982, 166028338, 346553420]"
57,"[337357415, 175925211, 57675807, 363627775, 61204055, 125537246, 391877143, 433066705, 113035882, 610580142, 622276493, 126519465, 530332564, 595905701, 351205535, 271223306, 239458625, 96325103, 692390533, 177805340]"
58,"[265689219, 199063410, 595384892, 523374631, 124965327, 668725254, 164615959, 29220213, 206591457, 322504041, 58662928, 57463621, 593841437, 137208245, 808184, 323289447, 140367600, 377822895, 56885002, 168782748]"
