annotator_id,text_ids
55057a56fdf99b5b566a70bb,"['1579481512311132162', 'fja1bhb', '1579746215138586624', 'fj55a2i', 'fjasso1', '1538244300340862978', '1572499950386417668', 'fj97ja5', 'fjci1zs', 'fjcbyzn', '1572460793760976896', '1572519416621039622', 'fj57hua', 'fj977yx', 'fjaqoxf', '1579833811311165441', '1538503492297531392', '1572343196952457218', 'fj7d5m1', 'fjcbdfu']"
55b75944fdf99b6e0c49981b,"['1572557443087106049', 'fj6zgdk', 'fj5dtr7', '1580540338238009346', 'fj5cb8s', '1578346567488053248', '1578686912172544000', 'fj9dnt0', 'fj9cufe', '1578198886572650497', '1579683081665249281', 'fjafyfv', '1580521729109413894', '1578271105084575744', '1538243735707955204', '1572500722096439297', '1572345407597862918', 'fj964ft', 'fj6fh8n', 'fj9bw49']"
5721b3054d5b26001301f651,"['1579736919558483970', '1572498918394499075', '1572501624320565248', '1572501408443936769', '1538097943923900416', 'fjenbqj', '1538190510405341185', 'fj6n9vj', 'fj87hwu', 'fjaucga', 'fj6bcae', '1578479488366960640', '1578322601445064704', '1578374053534273537', 'fj71m8m', 'fj8zpnu', 'fj8739e', '1578400265819938816', '1538796947636633602', '1572499952550678530']"
57507e67fcaa630007cb9ad2,"['fj9aw0t', 'fjbf6mw', 'fj58nc6', 'fjbksjh', '1578293585006325760', '1572135829543305218', 'fj6dox2', '1580526334836584448', '1579753411146579969', 'fj5dnv6', 'fj8lu2z', 'fj5d7kc', 'fj65w1n', 'fj55et7', 'fjaorbz', '1572499713039167490', '1579717521204449284', '1538166424216252416', 'fj5dpq0', '1579300909359980544']"
599eaf0fbfd73c00010ea24e,"['1572412421465337860', 'fj8ei3l', 'fj92saa', 'fj53b3u', 'fj9r7h0', 'fj5boop', '1572556056890601472', '1572499803229110280', 'fj7i2s0', '1579715287720820736', 'fj74i4m', 'fj5e222', 'fj7jedh', '1579727842455478273', '1572538775196291072', 'fj5ddym', 'fj99kw8', 'fj6qvsz', '1578372780747526144', 'fj88i43']"
59b94b6211212f0001cd118a,"['fja5dg4', '1579836151644684288', '1579732702693330947', 'fjcjax7', '1572493862647521287', '1579446649830899713', '1578341679119024128', '1578355277367488512', '1579750140017278976', 'fj8qyxl', '1579513617732734976', '1580539944996519936', 'fj72ftm', 'fj68cin', 'fj747r8', 'fj54mrb', '1579720341601255424', '1578264059429863424', '1537903070541013006', 'fjaqslz']"
59fc8aba087f2e0001ead671,"['fj7emio', '1578380949120696321', 'fj9foh3', '1572492778537369601', '1579737966901366785', '1572499247416901632', 'fjae9sh', '1538222577231048705', '1579753411146579969', 'fjcn8cw', 'fj99zpv', 'fjawujo', '1538334766960889856', '1572499526543634433', 'fj7wkgn', 'fjcqrzs', '1570739105906171905', '1572560975081132034', 'fj9bvnd', '1579285575600775168']"
5a2d62ae5dba1200014b0362,"['1572500941743755264', '1572572064158224384', '1579304230401511424', 'fjac52d', '1577875175684509696', 'fj914gh', 'fj507iq', '1578297760352124929', '1578158930404200448', '1578880371412066304', 'fjaxoi6', 'fj9o7ja', 'fj71lon', 'fj9tcyy', 'fja8kn7', 'fj5azpa', '1579708046896660481', 'fj9huus', 'fj81425', '1572561480394117130']"
5a8703fa17ef35000170998a,"['fjb0bif', 'fj5cixi', '1572307371472596992', 'fj5b6xo', 'fj529y9', 'fj99nkq', 'fj9ina9', 'fj7wsng', 'fjeolh4', '1579750140017278976', 'fjc5r00', 'fj5b2td', '1578343461207429121', '1578396709951971329', '1572519216678596608', 'fj90k58', '1579873425610670080', 'fj9b27z', 'fjco8kc', '1578284220858134534']"
5ac5ced0e1546900019c0837,"['1538206543585234945', 'fj5pm57', 'fj91y0b', '1579904491935379459', '1538246463519694850', 'fj54ie7', '1572460251781410817', '1572556648811753473', '1580526274446905345', '1572502860600057856', '1579752486394826754', '1578607550148136960', '1579713841398972416', 'fjcuo9i', 'fjcezth', '1572550872605011969', '1579723372359225344', '1579744070662254592', '1572307371472596992', '1572362751913381895']"
5b6a87d2cda8590001db8e07,"['fj9ot8u', '1578977923939594240', 'fjap1q4', '1580525606109708288', '1578423069348986881', 'fj5kw97', 'fj53zwv', 'fj4zxsg', 'fj9blfz', '1579715753968033793', 'fja4rb0', '1572561048510799874', 'fj58kj0', '1572512618988064768', '1578279789768904704', '1580395495994060800', 'fjaj8q5', '1578467376722763776', 'fjc1dpm', 'fj5dz7n']"
5bb6faf4f6d0bd00019e12f4,"['fj5b7mv', 'fjca24r', '1580526302930821120', 'fj5b15v', 'fj8wxkz', '1538416637338177536', '1579719596625776644', 'fj7t000', '1579753297002758146', 'fj9xqww', '1572395372256829441', 'fj94ngm', 'fjdenhl', '1579483270487629825', 'fj9iibr', '1580535718249517056', 'fj5sf0v', '1572561010023870465', '1580560131993272322', 'fjbvkyc']"
5bf7063eab2bef00013ea5a1,"['fj69dnc', '1538183310760976385', '1538191416228192256', '1578353005254291463', 'fjcmgr1', 'fj91y0b', '1538448550924734464', 'fj7nf04', '1572307658622779393', 'fjalljc', '1572506565021929474', '1572501132047679488', '1572176678436147200', 'fj6g5yr', '1538255178498990083', 'fj9huus', 'fjcpqhj', 'fj73l9p', '1540448354785689600', '1579804823494746112']"
5c3c1728bc64440001349812,"['1572501040532197377', 'fj8870j', 'fjc3sn3', '1578275885609758721', '1538231291535052804', 'fj7fnlw', 'fj9tccv', '1579390307028041728', 'fj5dpq0', '1537836452838612994', 'fj533tb', 'fj5b7q0', '1578487962316066816', 'fjdwcu6', 'fj58nyh', '1580489340559376390', 'fj9ig5k', 'fja8kn7', 'fj5cknd', 'fj9ipwe']"
5c47a4199b931f00010cd8ba,"['fj7ptbm', '1579064544588025857', '1572412421465337860', 'fjeh26v', 'fj5dnv6', 'fj7i44e', 'fj74bq9', '1580526011048869888', 'fjb5zjn', 'fj742xt', 'fj7ktds', 'fja8z2o', '1579919636325621760', 'fj55xi5', '1580538535743918080', 'fj5bpte', 'fj79hkz', 'fj59egd', '1578332262961405952', '1572191892846301184']"
5c4f91fd97483d0001567f1b,"['1579518475881807878', 'fj5btq7', '1579876519992000512', '1572279538989801472', 'fj98ye4', 'fjc800q', '1579744864618811392', '1579104416799416320', '1538097943923900416', 'fj6fuqf', 'fj93pco', '1572561475667099648', 'fj57vpx', '1578400265819938816', '1538457149390606338', 'fj6dox2', 'fj8lgor', '1579735694930776066', 'fjd1dqp', '1572560975081132034']"
5c50ccae2423780001085cb9,"['fj63mzn', 'fj625uz', 'fj57p3i', 'fjc6zgx', 'fjceu5w', 'fj800b3', '1579756076119228416', 'fj65w1n', '1580516154749353985', '1579724262159822849', 'fjcelsw', '1572501106613424128', 'fj6arbk', '1578283653976961024', 'fj8nj5i', '1578321633236127744', '1572500733286846466', 'fj6expb', 'fj924zz', 'fj54a6w']"
5c6318e52c4f7600018e1687,"['1578355277367488512', '1579162437051637761', 'fj58m4g', 'fj53dmt', '1572500266309779456', '1578617017443045376', 'fj8hx05', '1572511023005048838', 'fjca24r', '1538539516981653504', '1579723372359225344', 'fj59x9r', '1579758162890358785', 'fjaao73', '1579767721746903040', '1580526991237083136', 'fj5dxhi', '1572561188055289858', '1538336775785299968', '1538126608774709249']"
5c66d6a50d7f5f00014b8ab0,"['1572503030855245824', 'fjdrdw9', '1580526258911612932', 'fj5mfof', '1579077423710470144', '1578642434883727360', '1578390545998614528', 'fj9mnjh', '1578592209405739009', 'fjcomfb', 'fjad45w', '1579756168938807296', '1579753411146579969', '1572561414967132162', '1578369214259531777', '1580549653988225024', 'fjczn4u', '1578336622243782658', '1538199371543678981', '1579723813620944896']"
