annotator_id,text_ids
000883382802f2d95a3dd545bb953882,"[2722413, 872333, 3054684, 3609763, 1240662, 4447622, 2791536, 3657138, 2985500, 1434105, 2767052, 1656001, 2200877, 1661957, 2753843, 3236307]"
0019de4561419b7543238e0979f2f33e,"[2767052, 3678651, 2295829, 4268157]"
00204424763e8233c5f53f0729f2304f,[1814637]
00238d8a4c276c47f5d5e242f54a8f28,"[2282133, 1656001]"
002a023d3de233b4bd3ec4fc3e9c581a,"[2197227, 1050383, 3182799, 2741766, 1620913, 1305912, 3002300, 2889093, 1609451, 2277444, 2321296, 4453371, 963508, 2412562, 3086160, 2248573, 604803, 2767052, 2088385, 4374400]"
002e063d40ae0107a59d8f9c1aa7a423,"[4667024, 2914097, 2767052, 662597, 1894269]"
0050886c41bd26ff4bf7bc47b3aa0b84,[3519956]
005238c5743d61b58e49d5da089e43df,"[1857440, 2118745]"
005f902ce947f147fbb880420553d52e,"[4374400, 1561703, 693208]"
00608f34a76da8ba3ed37b25f263adf4,"[950018, 693208]"
00624f09513d2322b41cdbcb73853b6c,"[2890090, 643750]"
006f552534b15a7358a125f7505e0eea,"[774846, 2213661]"
00735b5ea2c10159ae8c571a4a10fa88,"[1215032, 2118745, 954674]"
0077175036682322b87cf93f6bdbd30f,[1462020]
0088ac052921fbdad6145c29322f9144,"[2274683, 715791, 3072254, 4838188, 3649147, 781124]"
009235f414f42cfd0f76282f6aefe6c1,"[1466455, 675614, 4279056, 1582996, 4667024, 2213661]"
00925084a0dc0aad9ac93163a7f4bfe9,[2355575]
0094c87e3b8c40fbbf7fe6e796020648,"[2225715, 764347, 1931915, 991197]"
00982d9fbae61a3a96654e21dbc74999,"[1037814, 3156000, 3236307, 4437831, 2241059, 2929794, 714902, 4374400, 3392123, 1971304, 2213661, 2795053, 1717990, 2404623, 1661957, 1661390]"
009a47e49c0dc6e84d1c5e0eb4cdf7f6,"[2741766, 3167229, 2120932, 2767052, 1672727, 3236307, 954674, 1754206, 662323, 1601589, 2977487, 2282133, 4447622, 1966969, 2295829, 2328841, 2802316, 1629601, 2914097, 2999475]"
00b46da4f0fb73bf00f09d8a655d209a,"[2986865, 2914097, 2800905]"
00b5b129cc3cfa6511418cce1cec54ab,"[693208, 1857440, 4065756, 4725669]"
00b81fa8e2de286c6cfec8559f3f7b21,"[2900990, 2118745, 896595, 3236307, 816953, 3367956, 2767052, 641455, 2294528]"
00c484920796bba4529e9c1514a2f57f,"[893174, 4667024]"
00c7135b2305f50cb384a85785fb4fbf,"[3591262, 3236307, 4078927, 2767052, 4836308, 2277378, 693208, 3086160, 1118668, 3097601]"
00efe9bf7f110572763cac91479965c5,"[2112823, 793003, 1861535, 628283]"
00f401f4d493eea391011082de03de07,"[3492020, 854757]"
00f430253f528f841dc91aa3f9498457,"[1656001, 1215032, 3347892, 2802316, 1582996, 4374400, 2767793, 764347, 2218252, 2800905, 2429135, 2282133, 3236307, 1162022, 1629601, 1254951]"
00f70d68cbeb3332407069bf801213f7,"[2227371, 1430213]"
00fd7c2c0c007fdb51c8c07040319aa3,"[1421990, 674220, 959745]"
00feeb3952f562e06632057ecd880508,"[756970, 775346]"
00ff07d6da43dee10553c946072b84c5,"[2282133, 662597, 2802316, 2767052]"
01001347e5bab7241212a0a6910260f8,"[2753843, 714985, 1656001, 2295829, 872333, 2702704, 743599, 693208]"
0102db8db2097cd4482ebc20b7b2d5be,"[764347, 4667024, 710969, 1162022, 693208]"
010ced6ba2326717811dea2209f8b21b,"[2133795, 2200877, 1474628, 2728527, 2213661, 3367956]"
01123b14590a1ac22fe172aab20129a3,"[1162543, 2815590, 2832909, 4078927, 4667024, 3228917, 2429135]"
0112f1272ed7ed5968d3feb0f3431158,[2767052]
011317536f296c2502650e31e1d7d6e0,"[3188580, 1605197]"
0118d9d0a565b11b7ff9edcaace80f75,"[991197, 3168250, 2732977, 1582996, 865293, 692969]"
01395525afb150e03704b2f7be70e29b,[2767052]
013ef437e9e8f8c0968f952548165cc9,"[2679633, 2072153, 2977487]"
01417cc1a3e78a0f84553ab6adbb337d,"[713687, 1656001, 2753843, 793399, 4497978, 2767052, 2168860, 2355575, 1421990, 3227063, 3236307, 1451694, 4268157, 2242412, 1582996, 2964700]"
014bafb43282fbb49eecaa466538fd1f,"[2142543, 1857440]"
01513f4c5488498d952a32a3337452d8,"[663098, 3475161, 985870]"
01546af41b83c0b4141b11c19e8c35af,"[3275890, 680170, 2702704, 4416106, 693033, 1582996, 2721318, 1363577]"
0163d7cbed017f77007e22d37510b21c,[3462638]
0166004b962bc53d8fdf5db2a07a9505,"[905451, 850487, 607559, 3566345, 1656001]"
01688299ca0cc563f46b92d52800402d,"[4570679, 1754206]"
016e4d567d080cb669998f32b4f42820,"[769483, 2133795, 3289281, 2277378]"
017619f3daea3c2382652fc71cc3b3d7,"[2168860, 2634570, 3236307, 774060, 2767052, 1264115, 977934]"
017bcce20687ebc080a1818506573c86,"[1582996, 764347]"
017fa7fa5ca764f1b912b4b1716adca5,[2767052]
0182c38705db3cff0999c887104ac561,"[2827647, 2321296, 4279056, 1314332, 3212679]"
0182f83df986f4976e64483d036e5a23,[1656001]
018fb46979eaef202859956d5ccb905b,"[2767052, 2866413, 3112850, 693208, 1118668]"
019670b149319ad03bdc582b756c4e6b,[4374400]
019b789789c1d477d8be1cc1714f56f2,"[4066312, 3525894]"
01a723850ff625fdee36e8bbc152e07e,"[2721318, 2948832, 2718629, 959745, 4769247, 3112394, 2239435, 2679633, 4728979, 793003, 4788225, 2771105, 702051, 2249196, 4716621, 922118, 693016, 2205321, 2707398, 3275890]"
01ac61df8755dfef908abfe8205c3366,"[693208, 2429135, 2118745, 1314332, 607639, 1857440, 764347, 2914097, 3097601, 1629601, 954674, 2741766, 1430213]"
01b4f28fa3501fc7fafb18ab36bd91c9,"[608287, 883438]"
01ba2d5260f145c1fa720a8de256baae,"[2429135, 3222979, 1527854, 750407]"
01bc2ec6f6d29236844d35d882dd4666,[1050383]
01c2b1d55e780a2c20bd034899f316cf,"[3720975, 4134071, 2248164, 2800905, 676924, 1582996, 1895792, 4497978, 3389671, 4447622, 4268157, 865293, 1162543, 2767052, 1811543, 1421990, 2168860, 1451694]"
01cd98f00ff6183b6bf9e80cc257b08b,"[2173611, 769483]"
01cfc1c7572268b8cf638fa4120f0658,"[991197, 2493973, 1857440, 2967752]"
01d068b5d8f3e85033450dda5cbf77c3,[601238]
01d7dc7007a12792601ab0b2231927f2,[2986865]
01e1b0b0145ff430c00348e89962d5f8,"[944076, 1166599, 2890090, 902715, 2767793]"
01e96c7d44960f167c612b07d51e6392,"[1458875, 1986628, 614718]"
01ecfe002aa4654438a7a44292c9ed46,"[1582996, 2118745, 2429135, 4374400]"
01f1827a50c832866a5e454c2bcfbb4f,"[1295102, 3236307, 2282133, 2791536, 2767052, 3112850]"
0206a131ec5a914dd50b55f88b3be914,"[4836308, 2767052, 1137215, 902715, 1265289, 961833, 2967752, 1677996, 943361]"
0218bf21f156312bc32a6f1d7c5e2534,"[2161733, 3398625, 4251902, 4667024]"
0218dce29fa61820dac35f5cad6b3e6f,"[2567987, 1402686]"
021ac658c81e64160c16124db294c7d7,"[1828067, 4268273, 2550219, 1305912, 1215032, 975638]"
021fe3743f50c34292fbab9e185e27cd,"[3275890, 1099725, 1421990, 693016, 3050104, 4066312, 958537, 958536, 2455376, 2881565, 2987208, 614718, 1438363, 3570231, 854757, 1032696, 1438359, 2168860, 823583]"
021ffb3b0c56a65537c0821e1d4b7bc0,[2153405]
02205f3fcd3db4ec047c0b6d358205cc,"[2225715, 2120932, 4703553, 3227063, 818478, 636223, 768889, 4502507, 643750]"
0221eb834fe0c69ed696a91e80bb60a2,"[2850535, 1675216]"
022906aa916fb7cc1b9afbd6c1ef850d,[703292]
02305c6923e6a5bfa967af7c66544e69,"[2782082, 1337973, 4667024]"
023320eb34f58f5ce0d1bb7ff5e14d48,"[1215032, 2986865]"
0235011dcffa7acd15029e9d6c9c491e,[985870]
