annotator_id,text_ids
label_F_10,"[198, 145, 44, 91, 16, 165, 47, 79, 66, 38, 120, 138, 45, 43, 72, 148, 14, 177, 84, 59]"
label_F_11,"[155, 175, 183, 177, 105, 138, 28, 100, 23, 95, 132, 74, 17, 107, 198, 14, 15, 110, 129, 166]"
label_F_14,"[92, 11, 40, 179, 63, 31, 23, 103, 155, 200, 197, 110, 80, 188, 45, 142, 44, 32, 85, 161]"
label_F_15,"[190, 197, 154, 163, 193, 170, 45, 132, 153, 7, 189, 169, 178, 72, 149, 21, 128, 104, 123, 184]"
label_F_16,"[43, 69, 46, 163, 12, 132, 114, 78, 65, 195, 75, 105, 137, 160, 95, 93, 184, 157, 1, 193]"
label_F_17,"[44, 5, 48, 158, 6, 53, 153, 50, 67, 192, 47, 74, 178, 60, 64, 103, 7, 70, 45, 149]"
label_F_18,"[33, 1, 111, 122, 170, 114, 190, 165, 77, 176, 195, 125, 143, 172, 41, 110, 87, 104, 168, 10]"
label_F_19,"[77, 101, 146, 143, 182, 19, 196, 93, 59, 39, 198, 167, 43, 126, 177, 187, 168, 78, 189, 48]"
label_F_20,"[65, 85, 116, 12, 95, 109, 187, 89, 136, 186, 71, 68, 188, 39, 81, 108, 193, 127, 135, 45]"
label_F_9,"[41, 113, 170, 171, 136, 15, 101, 186, 22, 131, 68, 173, 67, 99, 146, 159, 158, 2, 174, 58]"
label_M_1,"[15, 16, 158, 178, 147, 142, 189, 58, 200, 73, 88, 10, 149, 130, 168, 197, 46, 159, 160, 47]"
label_M_12,"[197, 148, 73, 42, 183, 21, 152, 79, 5, 167, 129, 87, 151, 11, 123, 155, 163, 84, 161, 95]"
label_M_13,"[97, 185, 67, 40, 172, 124, 2, 200, 13, 198, 133, 157, 162, 17, 118, 140, 184, 83, 177, 105]"
label_M_2,"[114, 77, 81, 191, 194, 88, 171, 32, 100, 68, 184, 140, 130, 39, 131, 54, 119, 27, 50, 41]"
label_M_3,"[152, 132, 115, 178, 46, 156, 44, 7, 14, 146, 106, 64, 168, 184, 40, 191, 163, 85, 157, 142]"
label_M_4,"[193, 38, 167, 132, 136, 14, 9, 138, 85, 196, 50, 17, 79, 5, 102, 70, 175, 77, 99, 108]"
label_M_5,"[3, 91, 90, 58, 120, 181, 66, 87, 188, 175, 196, 81, 200, 13, 123, 51, 110, 191, 156, 149]"
label_M_6,"[23, 38, 20, 1, 102, 190, 171, 68, 129, 184, 25, 166, 97, 123, 19, 59, 125, 72, 93, 179]"
label_M_7,"[107, 145, 8, 80, 154, 185, 147, 69, 95, 79, 47, 64, 7, 25, 26, 13, 139, 45, 56, 97]"
label_M_8,"[106, 93, 151, 130, 165, 3, 5, 120, 25, 31, 56, 29, 134, 16, 197, 139, 73, 42, 158, 167]"
