annotator_id,text_ids
worker_0,"['CHRG-116hhrg35230_140', 'CHRG-113hhrg89598_012', 'CHRG-116hhrg35230_069', 'CHRG-115hhrg30242_028', 'CHRG-115hhrg30242_024', 'CHRG-115hhrg31349_021', 'CHRG-113hhrg86195_008', 'CHRG-115hhrg31417_006', 'CHRG-113hhrg89598_203', 'CHRG-115hhrg25545_199', 'CHRG-115hhrg32380_081', 'CHRG-113hhrg88494_035', 'CHRG-114hhrg22125_002', 'CHRG-113hhrg89598_055', 'CHRG-113hhrg93834_020', 'CHRG-116hhrg37282_010', 'CHRG-113hhrg86195_068', 'CHRG-114hhrg97630_132', 'CHRG-115hhrg30242_056', 'CHRG-115hhrg25545_179']"
worker_1,"['CHRG-116hhrg35230_123', 'CHRG-114hhrg20722_029', 'CHRG-116hhrg35230_127', 'CHRG-116hhrg35230_010', 'CHRG-115hhrg31349_123', 'CHRG-113hhrg89598_091', 'CHRG-114hhrg26003_060', 'CHRG-115hhrg31349_073', 'CHRG-114hhrg95063_113', 'CHRG-116hhrg36001_088', 'CHRG-114hhrg95063_099', 'CHRG-114hhrg26003_045', 'CHRG-113hhrg88494_076', 'CHRG-113hhrg93834_130', 'CHRG-114hhrg95063_048', 'CHRG-115hhrg31504_100', 'CHRG-113hhrg88494_088', 'CHRG-113hhrg88494_050', 'CHRG-115hhrg32380_065', 'CHRG-116hhrg37282_053']"
worker_10,"['CHRG-115hhrg31349_000', 'CHRG-115hhrg31349_006', 'CHRG-115hhrg31349_004', 'CHRG-115hhrg31349_002', 'CHRG-115hhrg31349_008']"
worker_11,"['CHRG-116hhrg36001_000', 'CHRG-116hhrg36001_006', 'CHRG-116hhrg36001_008', 'CHRG-116hhrg36001_010', 'CHRG-116hhrg36001_004']"
worker_12,"['CHRG-115hhrg31417_014', 'CHRG-115hhrg31417_020', 'CHRG-115hhrg31417_022', 'CHRG-115hhrg31417_024']"
worker_13,"['CHRG-113hhrg89598_008', 'CHRG-114hhrg95063_007', 'CHRG-114hhrg95063_009', 'CHRG-113hhrg89598_002', 'CHRG-113hhrg89598_006', 'CHRG-114hhrg95063_001', 'CHRG-114hhrg95063_005', 'CHRG-113hhrg89598_000']"
worker_14,"['CHRG-114hhrg95063_001', 'CHRG-114hhrg26003_000', 'CHRG-113hhrg86195_000', 'CHRG-114hhrg26003_018', 'CHRG-113hhrg88494_002', 'CHRG-114hhrg26003_012', 'CHRG-113hhrg88494_000', 'CHRG-114hhrg26003_016', 'CHRG-114hhrg26003_008', 'CHRG-114hhrg26003_010', 'CHRG-113hhrg88494_006', 'CHRG-114hhrg95063_009', 'CHRG-114hhrg95063_003', 'CHRG-114hhrg95063_005', 'CHRG-115hhrg30956_023', 'CHRG-113hhrg86195_014', 'CHRG-114hhrg26003_006', 'CHRG-115hhrg30956_016', 'CHRG-115hhrg30956_018', 'CHRG-114hhrg26003_014']"
worker_15,"['CHRG-115hhrg25545_191', 'CHRG-113hhrg89598_008', 'CHRG-113hhrg89598_006', 'CHRG-116hhrg37282_010', 'CHRG-116hhrg37282_016', 'CHRG-116hhrg37282_012', 'CHRG-113hhrg89598_004', 'CHRG-113hhrg89598_002', 'CHRG-115hhrg25545_203', 'CHRG-113hhrg89598_000', 'CHRG-116hhrg37282_014', 'CHRG-115hhrg25545_187']"
worker_16,"['CHRG-115hhrg30956_129', 'CHRG-115hhrg30956_137', 'CHRG-115hhrg30956_141', 'CHRG-115hhrg31349_021', 'CHRG-115hhrg31349_010', 'CHRG-114hhrg26003_004', 'CHRG-113hhrg89598_018', 'CHRG-115hhrg31349_006', 'CHRG-113hhrg89598_012', 'CHRG-113hhrg89598_016', 'CHRG-114hhrg26003_002', 'CHRG-115hhrg31349_008', 'CHRG-114hhrg26003_006', 'CHRG-115hhrg31349_000', 'CHRG-115hhrg31349_019', 'CHRG-114hhrg26003_000', 'CHRG-115hhrg31349_002', 'CHRG-115hhrg31349_014', 'CHRG-114hhrg26003_008', 'CHRG-115hhrg30956_134']"
worker_17,"['CHRG-115hhrg31417_067', 'CHRG-115hhrg31417_069', 'CHRG-115hhrg31417_073']"
worker_18,"['CHRG-114hhrg26003_002', 'CHRG-114hhrg26003_008', 'CHRG-114hhrg26003_000', 'CHRG-114hhrg26003_004', 'CHRG-114hhrg26003_006']"
worker_19,"['CHRG-115hhrg31417_030', 'CHRG-115hhrg31417_034', 'CHRG-115hhrg31417_026', 'CHRG-115hhrg31417_028', 'CHRG-115hhrg31417_032']"
worker_2,"['CHRG-114hhrg95063_009', 'CHRG-115hhrg25545_055', 'CHRG-115hhrg25545_059', 'CHRG-114hhrg95063_005', 'CHRG-115hhrg25545_053', 'CHRG-114hhrg95063_007', 'CHRG-115hhrg25545_051', 'CHRG-114hhrg95063_001', 'CHRG-114hhrg95063_003', 'CHRG-115hhrg25545_065']"
