annotator_id,text_ids
label_F_10,"[142, 160, 135, 131, 5, 69, 72, 107, 61, 176, 102, 129, 56, 6, 115, 85, 167, 180, 60, 99]"
label_F_11,"[1, 132, 185, 93, 179, 65, 139, 123, 84, 149, 60, 94, 90, 133, 69, 95, 56, 37, 91, 72]"
label_F_14,"[14, 121, 149, 19, 83, 105, 4, 195, 29, 37, 175, 17, 34, 38, 48, 168, 102, 68, 159, 179]"
label_F_15,"[183, 120, 26, 169, 153, 54, 102, 160, 122, 118, 43, 161, 144, 139, 32, 130, 106, 15, 51, 9]"
label_F_16,"[138, 34, 57, 126, 72, 179, 77, 40, 146, 22, 133, 99, 52, 85, 73, 106, 63, 101, 48, 191]"
label_F_17,"[183, 21, 87, 50, 105, 49, 95, 40, 79, 2, 36, 112, 166, 139, 26, 174, 116, 90, 5, 168]"
label_F_18,"[90, 52, 13, 25, 123, 125, 133, 179, 160, 116, 155, 10, 128, 108, 42, 173, 101, 7, 193, 29]"
label_F_19,"[147, 73, 33, 89, 103, 152, 11, 142, 86, 107, 188, 30, 187, 39, 91, 168, 61, 158, 106, 140]"
label_F_20,"[189, 129, 169, 137, 5, 91, 110, 60, 108, 145, 155, 31, 22, 159, 50, 46, 40, 104, 36, 68]"
label_F_9,"[196, 84, 56, 140, 200, 160, 106, 6, 48, 199, 59, 137, 83, 185, 120, 77, 25, 28, 75, 134]"
label_M_1,"[77, 119, 141, 143, 101, 27, 114, 195, 136, 12, 187, 173, 17, 132, 104, 40, 80, 5, 1, 103]"
label_M_12,"[45, 74, 21, 111, 77, 103, 78, 53, 70, 59, 75, 118, 36, 69, 50, 89, 132, 157, 44, 168]"
label_M_13,"[146, 81, 100, 132, 37, 197, 131, 95, 38, 196, 80, 142, 174, 108, 126, 123, 101, 167, 86, 103]"
label_M_2,"[38, 66, 197, 48, 37, 106, 193, 20, 170, 86, 112, 187, 163, 1, 111, 109, 120, 15, 148, 28]"
label_M_3,"[96, 200, 12, 64, 22, 18, 111, 167, 119, 142, 148, 103, 31, 114, 183, 125, 3, 11, 173, 9]"
label_M_4,"[106, 148, 185, 109, 54, 60, 58, 145, 196, 59, 11, 73, 36, 57, 102, 45, 35, 127, 69, 76]"
label_M_5,"[92, 197, 68, 178, 150, 160, 88, 125, 171, 24, 62, 7, 21, 43, 175, 81, 135, 168, 148, 179]"
label_M_6,"[31, 138, 141, 175, 62, 90, 185, 105, 110, 28, 33, 179, 2, 191, 13, 104, 42, 10, 22, 61]"
label_M_7,"[168, 136, 49, 176, 198, 87, 33, 38, 129, 193, 103, 7, 57, 96, 83, 34, 2, 73, 74, 135]"
label_M_8,"[126, 53, 137, 150, 94, 128, 67, 95, 142, 106, 97, 35, 187, 181, 48, 188, 71, 60, 139, 136]"
