annotator_id,text_ids
0,"[32172, 13503, 17428, 3469, 117062, 49826, 13948, 11669, 52156, 91378, 58826, 102393, 56114, 60266, 94256, 78258, 49518, 86182, 49896, 71078]"
1,"[92515, 84702, 73789, 65863, 13838, 27603, 28486, 74891, 17440, 42749, 61464, 45968, 33384, 3479, 68138, 78857, 103924, 81016, 92929, 28507]"
2,"[110366, 63143, 62160, 71440, 91313, 43048, 105670, 36809, 8418, 105023, 28574, 86426, 4333, 11397, 72913, 82722, 99305, 33413, 51856, 15071]"
3,"[116445, 17629, 75340, 68387, 114133, 90292, 106920, 82993, 8641, 13387, 96377, 81665, 49133, 70726, 98696, 117025, 51932, 91590, 41587, 117197]"
4,"[100936, 25567, 82101, 58802, 57373, 35993, 54101, 80702, 6939, 49216, 61075, 112872, 95442, 34847, 22955, 6980, 4089, 60409, 23736, 60012]"
5,"[89720, 117000, 59215, 24493, 78528, 57732, 55381, 14950, 92003, 62084, 58624, 11390, 89359, 105838, 12529, 104585, 58282, 18151, 19176, 113905]"
6,"[71140, 76003, 92063, 113477, 61533, 54586, 115087, 22426, 87880, 19095, 24940, 101108, 24918, 102211, 566, 118228, 93900, 14714, 49477, 87861]"
7,"[71690, 40561, 1273, 119075, 40078, 41477, 117487, 28555, 64342, 19035, 96568, 47651, 112197, 43275, 62321, 79198, 98308, 19498, 113885, 52374]"
8,"[99944, 65847, 11120, 78751, 64808, 91844, 53008, 24708, 40344, 25422, 115074, 64949, 10174, 116569, 48366, 7443, 11816, 63187, 13135, 99426]"
9,"[28975, 19379, 67030, 118774, 102127, 30359, 33571, 11497, 60329, 2797, 9153, 58443, 5082, 71681, 34990, 25061, 56315, 35121, 112173, 98746]"
10,"[93503, 10112, 31848, 72263, 40137, 98111, 34151, 7527, 17256, 33380, 67390, 39538, 48987, 96691, 52070, 97697, 95407, 103494, 114128, 79043]"
11,"[71349, 2976, 48735, 17342, 51163, 39264, 25527, 104060, 10932, 117626, 46799, 33409, 110880, 10763, 107365, 78301, 2884, 64594, 80390, 18021]"
12,"[33447, 55820, 13950, 3062, 79219, 54731, 78804, 49740, 96116, 52891, 66439, 114619, 50356, 78650, 82541, 32336, 28819, 86585, 61079, 10130]"
13,"[98199, 25771, 87299, 13470, 76366, 77158, 73534, 44259, 25288, 42328, 10174, 65278, 55995, 29829, 35747, 66280, 75327, 65372, 33225, 84763]"
14,"[98824, 115087, 39658, 84422, 102976, 77531, 43759, 61885, 79037, 14180, 34128, 88115, 34840, 118917, 69058, 57345, 65001, 71139, 97038, 18442]"
15,"[42317, 115821, 99193, 71672, 65387, 52334, 52397, 12383, 41176, 52105, 77634, 83556, 37562, 7822, 75456, 61251, 66361, 62239, 46111, 26462]"
16,"[333, 40282, 88745, 44208, 38529, 76405, 69962, 10800, 61522, 12570, 112642, 2831, 59727, 89484, 97321, 69718, 113974, 10129, 20647, 69724]"
17,"[91872, 78399, 36528, 27712, 112896, 7866, 83656, 93077, 28217, 69151, 111369, 83614, 85473, 101937, 13516, 70882, 56993, 93182, 55488, 46353]"
18,"[78666, 96187, 14701, 43356, 93082, 114878, 15403, 11970, 29343, 40658, 99075, 34552, 97204, 50887, 12223, 7443, 72833, 100114, 36583, 16984]"
19,"[89951, 56418, 117977, 96391, 99970, 48203, 65860, 86309, 18422, 118392, 3853, 107402, 26438, 77426, 42132, 57958, 100601, 57928, 5755, 25645]"
20,"[11514, 102388, 54133, 3106, 75957, 11624, 60396, 3317, 3071, 94337, 19482, 7449, 40252, 66280, 9051, 4176, 82647, 117560, 102653, 4774]"
21,"[88964, 23960, 20243, 71531, 56525, 7361, 51080, 21402, 59593, 75747, 45208, 80547, 65860, 76559, 68712, 71467, 114079, 53970, 3629, 6450]"
22,"[18390, 10870, 55264, 11208, 102775, 23105, 34522, 110653, 103361, 98060, 37820, 59249, 9016, 35765, 53247, 89844, 60191, 8497, 95754, 65099]"
23,"[35073, 88938, 66541, 17007, 5567, 80386, 42453, 46047, 32969, 65490, 69121, 71399, 48100, 11246, 57427, 92433, 5940, 110695, 35212, 42653]"
24,"[59820, 35462, 5060, 92039, 85950, 64925, 10054, 50638, 1893, 97214, 16341, 97417, 81581, 95087, 119760, 80553, 105082, 12247, 118946, 41980]"
25,"[25967, 99919, 1187, 13913, 75996, 109776, 41787, 11624, 83031, 59105, 78869, 33156, 74768, 73917, 41411, 5567, 44136, 8067, 53709, 92914]"
26,"[51846, 62938, 69504, 95346, 79399, 88913, 28911, 14400, 82273, 38, 26125, 78975, 2563, 91878, 94303, 49757, 96898, 81450, 86598, 12539]"
27,"[92693, 99373, 46504, 108774, 103745, 79546, 119084, 3353, 13948, 66128, 76876, 75888, 49166, 38704, 17657, 108050, 76487, 100803, 103890, 29646]"
28,"[50997, 82947, 74480, 56566, 60450, 102164, 62049, 67693, 24284, 2605, 58467, 53361, 106285, 79614, 68166, 16854, 12938, 102233, 59111, 77808]"
29,"[91801, 71231, 58750, 10467, 73774, 16672, 101099, 64047, 46111, 96679, 28576, 28612, 43967, 92504, 104196, 18496, 27405, 52838, 59203, 36802]"
30,"[17165, 56045, 104542, 114937, 103812, 13560, 44055, 65272, 26789, 104942, 61112, 27364, 68202, 67098, 54303, 58703, 28990, 59493, 82932, 26847]"
31,"[19894, 14717, 91878, 87762, 62541, 98793, 45069, 94109, 23109, 49526, 41375, 39133, 9382, 119416, 35034, 17649, 57444, 69999, 82682, 10112]"
32,"[67842, 50425, 92763, 62310, 118013, 34338, 7427, 75194, 83317, 60497, 8224, 88407, 69311, 46991, 48603, 65842, 24430, 13065, 58313, 35490]"
33,"[119914, 78188, 11544, 65141, 10061, 71406, 64402, 19425, 77178, 14832, 102615, 101305, 6642, 117468, 1008, 10245, 83446, 82240, 54963, 82707]"
